11.2127       23.12
11.2294       -3.12
11.2462        5.98
11.2630       -0.63
11.2797      -10.34
11.2965       -7.38
11.3132       18.42
11.3300       28.88
11.3468       -2.95
11.3635       -0.89
11.3803       -0.65
11.3970       16.39
11.4138        6.02
11.4306        2.58
11.4473        8.95
11.4641       13.42
11.4808       30.30
11.4976       24.79
11.5144       15.28
11.5311       21.03
11.5479       13.41
11.5646       19.82
11.5814       28.05
11.5982       10.51
11.6149       -2.43
11.6317        7.23
11.6484       -6.10
11.6652        5.10
11.6820      -10.34
11.6987        7.69
11.7155       31.70
11.7322       25.42
11.7490       15.35
11.7658        2.44
11.7825       -0.04
11.7993       26.75
11.8160       22.90
11.8328       15.19
11.8496       28.13
11.8663       23.54
11.8831       26.64
11.8998       25.42
11.9166        8.47
11.9334       18.24
11.9501       15.04
11.9669       19.46
11.9836       -0.55
12.0004       22.67
12.0172       20.58
12.0339        9.72
12.0507        2.68
12.0674       11.90
12.0842       18.71
12.1010       17.94
12.1177       12.74
12.1345       -4.96
12.1512       -5.43
12.1680       16.37
12.1848       16.13
12.2015        1.61
12.2183        4.98
12.2350        7.70
12.2518        7.70
12.2686       25.56
12.2853       19.04
12.3021       14.83
12.3188       25.97
12.3356        4.22
12.3524       15.17
12.3691        6.15
12.3859       11.85
12.4026       17.69
12.4194       37.84
12.4362       13.92
12.4529       19.77
12.4697       19.87
12.4864        2.61
12.5032        7.70
12.5200       11.82
12.5367       17.60
12.5535       -2.31
12.5702        4.52
12.5870       -8.01
12.6038        9.12
12.6205       14.80
12.6373       22.26
12.6540       17.93
12.6708       15.13
12.6876        3.40
12.7043       -6.44
12.7211       -6.11
12.7378       -4.42
12.7546        1.26
12.7714       -1.62
12.7881        0.01
12.8049       15.72
12.8216       15.99
12.8384       20.86
12.8552       27.50
12.8719       15.32
12.8887       23.12
12.9054        6.96
12.9222      -11.91
12.9390       -4.57
12.9557        8.64
12.9725       11.01
12.9892        6.59
13.0060       15.67
13.0228       -2.36
13.0395       -3.22
13.0563       -7.74
13.0730       15.63
13.0898       35.58
13.1066       23.97
13.1233       10.46
13.1401        0.83
13.1568        6.36
13.1736        6.81
13.1904       30.23
13.2071       19.15
13.2239       27.35
13.2406        4.76
13.2574       -3.69
13.2742        9.46
13.2909       24.17
13.3077        2.03
13.3244       -7.97
13.3412        2.86
13.3580        4.45
13.3747       11.09
13.3915        3.56
13.4082        3.80
13.4250       16.28
13.4418       17.91
13.4585       13.18
13.4753       15.95
13.4920       20.55
13.5088       15.42
13.5256       13.62
13.5423       19.13
13.5591       17.32
13.5758       14.26
13.5926       11.45
13.6094       10.74
13.6261        6.32
13.6429       22.16
13.6596       10.61
13.6764        4.62
13.6932       21.78
13.7099       13.08
13.7267       11.99
13.7434       18.87
13.7602       36.61
13.7770        8.16
13.7937       27.80
13.8105       18.57
13.8272       44.59
13.8440       26.41
13.8608        6.89
13.8775       20.31
13.8943       19.58
13.9110       15.83
13.9278       18.38
13.9446       25.48
13.9613       15.74
13.9781       23.07
13.9948        5.85
14.0116        2.59
14.0284       20.14
14.0451       20.93
14.0619        5.86
14.0786       -4.80
14.0954        4.53
14.1122       26.13
14.1289       26.31
14.1457       22.56
14.1624       34.82
14.1792       29.59
14.1960       18.72
14.2127       17.25
14.2295        3.90
14.2462       -0.56
14.2630        7.98
14.2798       29.74
14.2965       25.36
14.3133       26.60
14.3300        1.31
14.3468       19.01
14.3636       12.69
14.3803       32.33
14.3971       10.99
14.4138       26.67
14.4306       13.47
14.4474        8.01
14.4641       19.86
14.4809        8.58
14.4976       28.94
14.5144       17.65
14.5312        4.14
14.5479        7.92
14.5647       27.34
14.5814       11.48
14.5982        7.17
14.6150       13.44
14.6317        2.14
14.6485        9.05
14.6652        8.23
14.6820       15.22
14.6988       18.76
14.7155       16.95
14.7323        2.14
14.7490       -6.39
14.7658        0.04
14.7826        4.76
14.7993       14.75
14.8161       21.30
14.8328       25.16
14.8496       16.93
14.8664       -7.74
14.8831       -0.49
14.8999        7.00
14.9166       10.84
14.9334       21.78
14.9502        1.09
14.9669        1.26
14.9837        5.59
15.0004       -5.92
15.0172       13.99
15.0340        1.16
15.0507        3.00
15.0675        3.53
15.0842        8.01
15.1010       17.71
15.1178       23.50
15.1345       21.69
15.1513       15.98
15.1680        6.46
15.1848        7.95
15.2016        1.02
15.2183        5.62
15.2351       -3.72
15.2518        7.86
15.2686        7.55
15.2854        6.90
15.3021       28.13
15.3189       22.04
15.3356       15.88
15.3524        7.26
15.3692       16.66
15.3859        2.23
15.4027       18.92
15.4194       19.32
15.4362        4.96
15.4530       -3.26
15.4697       11.69
15.4865       10.19
15.5032        2.21
15.5200       18.97
15.5368       17.66
15.5535        3.51
15.5703      -23.81
15.5870      -11.91
15.6038       19.46
15.6206       13.15
15.6373        9.70
15.6541       15.23
15.6708       12.11
15.6876        5.57
15.7044        3.08
15.7211        0.76
15.7379       14.90
15.7546        5.94
15.7714       19.03
15.7882       -1.05
15.8049        4.30
15.8217      -19.00
15.8384       14.08
15.8552       36.00
15.8720        0.33
15.8887       -6.21
15.9055       -6.50
15.9222       10.62
15.9390        5.46
15.9558       10.26
15.9725        8.84
15.9893        5.05
16.0060       -6.03
16.0228       -5.48
16.0396      -14.49
16.0563        9.41
16.0731       18.30
16.0898       12.30
16.1066       13.18
16.1234        7.11
16.1401        4.27
16.1569        0.01
16.1736       -0.88
16.1904        2.60
16.2072        5.63
16.2239       -0.51
16.2407      -13.27
16.2574        2.93
16.2742        5.05
16.2910       -2.90
16.3077        4.58
16.3245       -4.87
16.3412       -3.75
16.3580       10.19
16.3748       11.76
16.3915       -1.14
16.4083       24.52
16.4250        2.06
16.4418       10.90
16.4586        9.76
16.4753       -4.37
16.4921        5.07
16.5088        1.33
16.5256        9.23
16.5424        9.47
16.5591        9.57
16.5759       15.11
16.5926       -0.19
16.6094       -7.33
16.6262        8.68
16.6429       -7.51
16.6597      -15.05
16.6764       -2.02
16.6932       -5.13
16.7100       -0.45
16.7267       20.49
16.7435       -0.94
16.7602        2.71
16.7770       13.95
16.7938        4.02
16.8105       10.66
16.8273       24.26
16.8440       12.29
16.8608        4.14
16.8776       11.11
16.8943       12.36
16.9111        1.87
16.9278       -5.68
16.9446       -1.56
16.9614       -2.82
16.9781        0.30
16.9949       -3.15
17.0116        1.50
17.0284       -4.65
17.0452       -4.61
17.0619       -0.85
17.0787       -0.05
17.0954       15.82
17.1122       17.73
17.1290       35.38
17.1457       13.78
17.1625        8.44
17.1792        9.21
17.1960       22.19
17.2128        8.65
17.2295       12.62
17.2463       20.41
17.2630       13.37
17.2798       16.53
17.2966        2.80
17.3133       21.69
17.3301        8.34
17.3468       11.66
17.3636      -13.66
17.3804        8.40
17.3971       24.77
17.4139        8.69
17.4306       -4.11
17.4474       -1.10
17.4642       -1.01
17.4809        3.90
17.4977       -7.93
17.5144       -4.36
17.5312        4.72
17.5480       20.88
17.5647       31.90
17.5815       28.01
17.5982       26.23
17.6150       13.66
17.6318        5.15
17.6485       15.37
17.6653       20.32
17.6820       14.21
17.6988        8.18
17.7156       15.77
17.7323        3.47
17.7491        4.10
17.7658       10.17
17.7826       -2.03
17.7994        7.59
17.8161       -3.42
17.8329       18.50
17.8496       26.82
17.8664        8.70
17.8832        5.71
17.8999       15.01
17.9167       11.28
17.9334       15.24
17.9502       11.46
17.9670       39.73
17.9837       15.66
18.0005        9.92
18.0172        9.57
18.0340        6.23
18.0508        0.72
18.0675       11.01
18.0843        7.56
18.1010        2.83
18.1178        4.86
18.1346        5.98
18.1513       10.17
18.1681        9.44
18.1848        9.44
18.2016       -3.39
18.2184        1.37
18.2351       13.77
18.2519        8.71
18.2686        5.61
18.2854       19.57
18.3022       18.11
18.3189        7.37
18.3357       13.28
18.3524        7.73
18.3692        5.63
18.3860       18.50
18.4027        5.48
18.4195       -2.48
18.4362        1.86
18.4530        2.35
18.4698        9.17
18.4865       10.41
18.5033       26.00
18.5200       -9.24
18.5368       -1.68
18.5536        3.98
18.5703       10.57
18.5871       34.53
18.6038       21.09
18.6206      -15.59
18.6374        1.71
18.6541       -0.19
18.6709       17.34
18.6876        4.65
18.7044       29.89
18.7212       15.80
18.7379        3.55
18.7547        9.01
18.7714        5.22
18.7882        2.66
18.8050       16.51
18.8217       14.28
18.8385       12.45
18.8552        3.89
18.8720        7.53
18.8888       11.98
18.9055       13.99
18.9223       13.50
18.9390        6.77
18.9558        5.20
18.9726        8.05
18.9893        7.92
19.0061       14.24
19.0228       11.31
19.0396        3.05
19.0564        9.68
19.0731       14.45
19.0899       17.35
19.1066       15.90
19.1234        4.19
19.1402        8.85
19.1569       22.38
19.1737       28.54
19.1904        4.68
19.2072       -3.00
19.2240      -15.98
19.2407       -1.10
19.2575       25.23
19.2742       16.50
19.2910       40.08
19.3078       28.02
19.3245       45.68
19.3413       61.24
19.3580       44.14
19.3748       38.54
19.3916       48.38
19.4083       23.38
19.4251       22.60
19.4418       24.51
19.4586        4.94
19.4754       13.32
19.4921        8.02
19.5089        0.27
19.5256        5.47
19.5424        7.05
19.5592       13.23
19.5759        4.80
19.5927        7.00
19.6094       -6.01
19.6262        4.91
19.6430        9.54
19.6597       20.10
19.6765       17.87
19.6932        9.31
19.7100        4.34
19.7268        6.10
19.7435        2.61
19.7603        2.84
19.7770       16.59
19.7938       24.05
19.8106       13.86
19.8273        2.61
19.8441        5.49
19.8608        8.64
19.8776        7.61
19.8944       -1.34
19.9111       16.53
19.9279       11.73
19.9446        3.63
19.9614       20.55
19.9782       23.14
19.9949       11.06
20.0117       20.63
20.0284       18.47
20.0452       16.47
20.0620       26.24
20.0787       15.70
20.0955       -3.93
20.1122       11.48
20.1290       15.41
20.1458        1.79
20.1625       -9.91
20.1793       19.64
20.1960       -0.20
20.2128        1.39
20.2296       10.59
20.2463       20.44
20.2631       17.09
20.2798       -4.77
20.2966      -12.93
20.3134      -19.81
20.3301        7.82
20.3469        1.26
20.3636        6.96
20.3804       13.91
20.3972        2.97
20.4139        0.48
20.4307        1.59
20.4474        0.88
20.4642        3.20
20.4810        9.34
20.4977       12.08
20.5145       10.20
20.5312        4.54
20.5480       -3.36
20.5648       -7.43
20.5815        2.87
20.5983       16.50
20.6150        9.48
20.6318        6.42
20.6486       11.00
20.6653       15.52
20.6821       11.07
20.6988       16.07
20.7156       20.28
20.7324       17.55
20.7491       30.29
20.7659       29.38
20.7826       22.15
20.7994       10.22
20.8162       22.40
20.8329       20.68
20.8497       21.09
20.8664       26.50
20.8832       16.99
20.9000       22.93
20.9167       21.13
20.9335       21.15
20.9502        6.43
20.9670       12.53
20.9838        9.85
21.0005       11.17
21.0173       19.91
21.0340        2.02
21.0508       27.87
21.0676       18.76
21.0843       12.33
21.1011       13.37
21.1178        6.91
21.1346       15.03
21.1514       18.81
21.1681        6.64
21.1849        1.52
21.2016       15.54
21.2184       11.72
21.2352        8.06
21.2519       18.99
21.2687       26.69
21.2854       15.94
21.3022       -2.85
21.3190        2.51
21.3357        9.25
21.3525        0.61
21.3692        9.97
21.3860       14.61
21.4028        5.92
21.4195        8.08
21.4363        1.93
21.4530       12.78
21.4698       27.28
21.4866       -3.87
21.5033       -2.90
21.5201       18.04
21.5368       21.75
21.5536       25.89
21.5704       -5.13
21.5871       16.11
21.6039       16.80
21.6206        5.38
21.6374       25.92
21.6542       22.11
21.6709       20.21
21.6877        8.54
21.7044       17.86
21.7212       -0.30
21.7380       25.79
21.7547       19.57
21.7715       15.05
21.7882       12.89
21.8050        9.33
21.8218       34.47
21.8385       34.46
21.8553       22.10
21.8720        5.47
21.8888        9.53
21.9056        1.73
21.9223        5.11
21.9391       18.21
21.9558       26.87
21.9726       14.34
21.9894       19.39
22.0061       13.15
22.0229        0.12
22.0396       10.92
22.0564       15.18
22.0732        9.33
22.0899       10.30
22.1067        9.62
22.1234        5.73
22.1402        2.66
22.1570       -0.03
22.1737       10.54
22.1905       28.79
22.2072       20.87
22.2240       17.05
22.2408       -1.13
22.2575       -4.74
22.2743        7.58
22.2910       14.15
22.3078       20.38
22.3246       34.93
22.3413       13.90
22.3581       26.59
22.3748       28.75
22.3916        5.97
22.4084       27.18
22.4251       17.97
22.4419       19.47
22.4586        3.88
22.4754       -1.99
22.4922       22.98
22.5089       33.37
22.5257       -4.75
22.5424        2.78
22.5592       -3.06
22.5760        8.02
22.5927        6.65
22.6095       20.73
22.6262        3.30
22.6430       12.00
22.6598        6.97
22.6765       12.86
22.6933       10.33
22.7100        2.50
22.7268       10.82
22.7436       25.19
22.7603       26.28
22.7771       17.96
22.7938        6.99
22.8106        5.49
22.8274       12.46
22.8441       12.91
22.8609       19.21
22.8776       29.06
22.8944       33.81
22.9112       32.74
22.9279       21.84
22.9447       28.21
22.9614       45.32
22.9782       48.44
22.9950       54.03
23.0117       62.32
23.0285       86.88
23.0452       75.66
23.0620       50.44
23.0788       47.76
23.0955       61.99
23.1123       30.06
23.1290       42.15
23.1458       23.77
23.1626       22.36
23.1793       26.19
23.1961       38.01
23.2128        0.69
23.2296        9.20
23.2464       27.79
23.2631       20.05
23.2799       18.09
23.2966       -3.36
23.3134       -0.10
23.3302       15.02
23.3469       14.25
23.3637       10.51
23.3804       10.08
23.3972       20.32
23.4140       27.08
23.4307       32.96
23.4475       29.34
23.4642       25.00
23.4810       42.13
23.4978       15.92
23.5145       11.21
23.5313       11.34
23.5480       22.18
23.5648       12.50
23.5816        1.59
23.5983       12.32
23.6151       18.94
23.6318       13.56
23.6486        5.73
23.6654        3.19
23.6821        9.23
23.6989       12.18
23.7156       21.41
23.7324       26.06
23.7492       13.58
23.7659       15.07
23.7827       16.71
23.7994        2.26
23.8162       -2.94
23.8330        4.86
23.8497        4.66
23.8665       10.19
23.8832       10.74
23.9000       11.71
23.9168        7.00
23.9335       -1.27
23.9503       11.64
23.9670       24.54
23.9838       13.55
24.0006        0.84
24.0173       14.74
24.0341      -12.12
24.0508        3.71
24.0676       -2.92
24.0844       11.74
24.1011       -5.47
24.1179       16.10
24.1346       12.43
24.1514       14.22
24.1682        8.74
24.1849        1.04
24.2017       18.19
24.2184        8.14
24.2352       14.89
24.2520       19.71
24.2687       15.51
24.2855        4.87
24.3022       11.69
24.3190        5.36
24.3358       15.64
24.3525       13.29
24.3693        6.27
24.3860        3.10
24.4028       12.96
24.4196       13.39
24.4363        5.55
24.4531        0.11
24.4698       -3.80
24.4866        3.45
24.5034        4.07
24.5201       15.15
24.5369       23.56
24.5536       14.65
24.5704       10.73
24.5872        4.18
24.6039        0.29
24.6207        3.42
24.6374        7.68
24.6542        9.73
24.6710        5.33
24.6877        5.36
24.7045        2.67
24.7212        8.39
24.7380       15.25
24.7548       -3.32
24.7715        0.91
24.7883        3.05
24.8050       32.86
24.8218       25.44
24.8386       27.88
24.8553       23.05
24.8721       26.58
24.8888       39.53
24.9056       27.12
24.9224       30.09
24.9391       17.47
24.9559       34.48
24.9726        8.99
24.9894       22.57
25.0062       19.08
25.0229       11.42
25.0397       33.00
25.0564       -4.64
25.0732       -7.27
25.0900       -7.02
25.1067        1.42
25.1235       14.54
25.1402        8.98
25.1570        7.04
25.1738       13.18
25.1905        6.10
25.2073        3.08
25.2240        3.10
25.2408        4.49
25.2576        6.47
25.2743       -8.50
25.2911       -4.19
25.3078        4.40
25.3246        8.75
25.3414        0.83
25.3581       16.61
25.3749       23.39
25.3916        1.83
25.4084       -0.74
25.4252       15.94
25.4419       19.74
25.4587       15.08
25.4754       10.53
25.4922        5.40
25.5090       13.67
25.5257        9.27
25.5425        6.56
25.5592       23.43
25.5760       15.42
25.5928       17.19
25.6095       21.45
25.6263       17.38
25.6430        3.58
25.6598       -1.20
25.6766       -0.08
25.6933      -13.39
25.7101       -5.55
25.7268        7.84
25.7436       -1.43
25.7604        3.68
25.7771      -11.53
25.7939       -2.11
25.8106        1.04
25.8274       -9.97
25.8442        1.77
25.8609        9.63
25.8777       17.50
25.8944       10.06
25.9112      -25.93
25.9280        3.02
25.9447       12.97
25.9615       10.25
25.9782        6.34
25.9950       14.27
26.0118        7.55
26.0285       -3.87
26.0453       -7.72
26.0620        4.22
26.0788       18.44
26.0956       16.02
26.1123       12.49
26.1291        6.35
26.1458        2.59
26.1626       16.52
26.1794        8.54
26.1961        7.50
26.2129        5.95
26.2296        0.85
26.2464        3.47
26.2632       11.58
26.2799        3.27
26.2967        3.43
26.3134        9.14
26.3302       -1.62
26.3470        2.27
26.3637       11.50
26.3805        6.47
26.3972        7.43
26.4140       12.98
26.4308       10.52
26.4475       11.26
26.4643       20.25
26.4810       18.56
26.4978       35.84
26.5146       46.52
26.5313       49.18
26.5481       39.84
26.5648       44.18
26.5816       61.46
26.5984       49.99
26.6151       48.05
26.6319       46.40
26.6486       47.22
26.6654       50.34
26.6822       35.43
26.6989       42.53
26.7157       21.11
26.7324       29.96
26.7492       18.67
26.7660       24.65
26.7827       38.41
26.7995       38.56
26.8162       27.11
26.8330       20.96
26.8498       13.25
26.8665       36.06
26.8833       13.88
26.9000       12.38
26.9168        5.88
26.9336       16.30
26.9503       15.44
26.9671        5.17
26.9838        4.28
27.0006       10.81
27.0174       11.27
27.0341       28.15
27.0509       23.48
27.0676        6.40
27.0844       -0.53
27.1012        9.28
27.1179       14.84
27.1347       -1.21
27.1514       -1.52
27.1682        8.39
27.1850        0.73
27.2017       -7.08
27.2185       -6.00
27.2352        1.10
27.2520        4.99
27.2688        9.67
27.2855       12.40
27.3023        4.36
27.3190        6.98
27.3358       19.93
27.3526       22.38
27.3693       12.84
27.3861       13.35
27.4028       25.83
27.4196       25.51
27.4364       15.43
27.4531       37.43
27.4699       35.31
27.4866       35.66
27.5034       21.53
27.5202       27.48
27.5369       18.84
27.5537        8.88
27.5704       12.18
27.5872       31.39
27.6040       -0.12
27.6207       17.53
27.6375       18.93
27.6542       15.02
27.6710       13.05
27.6878       37.35
27.7045       -6.62
27.7213       -6.61
27.7380       -6.59
27.7548       14.87
27.7716      -20.96
27.7883       -3.73
27.8051        3.01
27.8218       12.55
27.8386       13.50
27.8554       32.71
27.8721       15.00
27.8889       13.22
27.9056       23.41
27.9224       20.75
27.9392       14.87
27.9559        8.98
27.9727       13.65
27.9894       23.00
28.0062        4.07
28.0230       25.17
28.0397       17.11
28.0565       15.72
28.0732       35.36
28.0900       24.68
28.1068       21.16
28.1235       32.97
28.1403       44.79
28.1570       74.76
28.1738       92.70
28.1906       98.23
28.2073      120.39
28.2241      109.82
28.2408       79.03
28.2576       64.54
28.2744       50.29
28.2911       29.44
28.3079        7.09
28.3246       11.55
28.3414       16.89
28.3582       14.17
28.3749       19.39
28.3917       18.00
28.4084        6.22
28.4252        2.24
28.4420       13.19
28.4587       15.00
28.4755        5.56
28.4922      -10.16
28.5090        3.85
28.5258        9.73
28.5425        7.77
28.5593        4.48
28.5760       -0.19
28.5928       16.41
28.6096       -6.37
28.6263        6.47
28.6431       24.52
28.6598        5.28
28.6766       -6.46
28.6934       16.06
28.7101       10.30
28.7269       10.25
28.7436       -5.47
28.7604       23.49
28.7772       18.63
28.7939       24.01
28.8107       18.86
28.8274        7.54
28.8442        6.43
28.8610       15.18
28.8777       26.75
28.8945       30.16
28.9112       27.19
28.9280       18.42
28.9448       14.94
28.9615       19.20
28.9783       20.55
28.9950        7.17
29.0118       21.52
29.0286       14.36
29.0453       15.58
29.0621       18.63
29.0788       16.00
29.0956       22.44
29.1124       31.74
29.1291       32.24
29.1459       22.32
29.1626       37.75
29.1794       64.10
29.1962       60.62
29.2129       64.71
29.2297       79.92
29.2464       98.94
29.2632      135.33
29.2800      177.62
29.2967      239.20
29.3135      331.57
29.3302      445.25
29.3470      560.61
29.3638      620.14
29.3805      640.82
29.3973      679.13
29.4140      685.05
29.4308      683.06
29.4476      658.45
29.4643      612.53
29.4811      540.78
29.4978      464.26
29.5146      429.97
29.5314      351.07
29.5481      279.76
29.5649      200.10
29.5816      154.88
29.5984      144.82
29.6152      140.66
29.6319      127.48
29.6487      130.99
29.6654      140.80
29.6822      122.58
29.6990      136.54
29.7157      148.46
29.7325      107.30
29.7492      106.52
29.7660       83.12
29.7828       71.34
29.7995       65.45
29.8163       65.39
29.8330       46.29
29.8498       37.90
29.8666       18.94
29.8833        6.54
29.9001       26.95
29.9168       15.43
29.9336       16.97
29.9504        5.65
29.9671       16.88
29.9839        6.48
30.0006       14.82
30.0174       -1.30
30.0342       18.33
30.0509       21.10
30.0677       16.69
30.0844       12.77
30.1012        4.58
30.1180       11.46
30.1347       15.73
30.1515       -1.57
30.1682        1.48
30.1850       10.32
30.2018       15.52
30.2185       21.45
30.2353       10.84
30.2520       19.12
30.2688       17.30
30.2856       15.71
30.3023       24.97
30.3191       27.99
30.3358       23.94
30.3526       31.56
30.3694       33.74
30.3861       29.11
30.4029       46.19
30.4196       41.26
30.4364       41.32
30.4532       70.83
30.4699       77.33
30.4867       73.91
30.5034       72.24
30.5202       78.17
30.5370       84.74
30.5537       94.49
30.5705      103.03
30.5872      104.11
30.6040      106.35
30.6208       80.78
30.6375       69.34
30.6543       63.23
30.6710       60.49
30.6878       86.64
30.7046       58.50
30.7213       40.05
30.7381       37.22
30.7548       31.20
30.7716       37.36
30.7884       42.00
30.8051       20.29
30.8219       18.19
30.8386       14.62
30.8554       16.17
30.8722        9.25
30.8889       32.11
30.9057        2.59
30.9224       28.24
30.9392       40.28
30.9560       29.15
30.9727       26.77
30.9895       19.25
31.0062       13.21
31.0230        9.11
31.0398       15.82
31.0565       13.27
31.0733       17.91
31.0900        6.99
31.1068       11.43
31.1236        6.32
31.1403        0.05
31.1571        6.72
31.1738       10.43
31.1906       15.45
31.2074       -9.82
31.2241       -0.11
31.2409        6.96
31.2576        6.98
31.2744       -1.24
31.2912        9.81
31.3079        6.51
31.3247        7.50
31.3414       14.86
31.3582       20.79
31.3750       21.91
31.3917       19.96
31.4085       24.90
31.4252       21.34
31.4420       14.10
31.4588       19.60
31.4755       13.83
31.4923        6.28
31.5090       13.20
31.5258        6.81
31.5426        7.34
31.5593       24.92
31.5761       18.91
31.5928        7.90
31.6096        8.13
31.6264       13.64
31.6431       24.11
31.6599       15.45
31.6766       19.70
31.6934       26.81
31.7102       32.65
31.7269       47.53
31.7437       39.81
31.7604       20.43
31.7772       18.13
31.7940       24.74
31.8107       39.63
31.8275       32.31
31.8442       13.70
31.8610       30.43
31.8778        7.44
31.8945        0.87
31.9113       12.51
31.9280       -3.35
31.9448        3.13
31.9616       12.53
31.9783       15.89
31.9951       -0.53
32.0118       -4.14
32.0286       -3.85
32.0454        0.87
32.0621       17.35
32.0789        4.05
32.0956        7.77
32.1124       -6.02
32.1292       -2.05
32.1459       -3.93
32.1627        3.73
32.1794       17.32
32.1962       -0.60
32.2130       -3.74
32.2297       26.98
32.2465       12.25
32.2632      -12.75
32.2800        1.54
32.2968       11.04
32.3135        0.43
32.3303        3.21
32.3470       23.83
32.3638        5.81
32.3806        6.62
32.3973       -8.76
32.4141       -6.03
32.4308        8.37
32.4476        7.96
32.4644       -0.84
32.4811       -3.58
32.4979        4.82
32.5146       18.06
32.5314       -0.39
32.5482      -10.18
32.5649       -1.72
32.5817        2.54
32.5984       -2.41
32.6152       -4.20
32.6320        6.13
32.6487        7.96
32.6655       -1.05
32.6822       12.49
32.6990        4.92
32.7158       -6.92
32.7325        0.80
32.7493       -3.33
32.7660       -1.34
32.7828       10.63
32.7996        6.38
32.8163       -1.35
32.8331       -8.01
32.8498       -4.51
32.8666       11.55
32.8834        3.67
32.9001        5.21
32.9169       10.39
32.9336        2.24
32.9504       -3.27
32.9672       -3.46
32.9839       11.03
33.0007       10.42
33.0174        9.07
33.0342       10.85
33.0510       15.11
33.0677       14.06
33.0845       11.16
33.1012       12.63
33.1180       13.05
33.1348        1.84
33.1515       13.30
33.1683       17.78
33.1850        5.09
33.2018       11.61
33.2186        2.70
33.2353       -0.95
33.2521       -0.78
33.2688       11.87
33.2856       14.54
33.3024        7.43
33.3191        6.11
33.3359       -7.82
33.3526        1.37
33.3694       -0.02
33.3862        9.11
33.4029       -2.21
33.4197        7.33
33.4364      -14.39
33.4532        3.39
33.4700        1.69
33.4867       20.92
33.5035       19.78
33.5202      -12.23
33.5370       -8.71
33.5538       10.05
33.5705       -4.50
33.5873       -4.43
33.6040       29.24
33.6208        9.53
33.6376       -1.00
33.6543       -8.88
33.6711        4.88
33.6878        7.91
33.7046       -1.77
33.7214        2.34
33.7381       -0.73
33.7549        8.83
33.7716        2.88
33.7884        0.04
33.8052      -11.76
33.8219      -11.55
33.8387      -14.19
33.8554      -18.69
33.8722       -4.62
33.8890        0.81
33.9057        6.89
33.9225       14.16
